"COMPANY_NAME","PRODUCT_NAME","CASE_REFERENCE","CASE_SEVERITY","TITLE","RESOLUTION_TIME_HOURS","SLA_STATUS"
"First  City Monument Bank","KACHASI v1.x","FC/07/07/0022","HIGH","PRENEG CHALLENGE",210.692806666601,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/04/07/0021","HIGH","Challenge on Pre neg",0.778645833372138,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/01/07/0006","CRITICAL","DUPLICATE REMITTANCES FOR CUSTOM",73.0817133334349,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/07/0020","HIGH","PRE-NEGOTIATION CHARGE BREAKDOWN",987.014975277765,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/06/0019","CRITICAL","TSA ENCRYPTED REQ AND RESPONSE",1.1958586112014,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/06/0018","HIGH","Transaction DIDNt flow to swift",138.277369999909,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/25/06/0017","CRITICAL","Corebanking Service Is Not Coming Up",22.578882499889,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/06/0016","CRITICAL","OPEN SSL VULNERABILITY",4.48690472217277,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/20/06/0015","CRITICAL","ISSUE WITH TRANSMITTING TRANSACTION",118.093363611144,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/19/06/0014","HIGH","FORMS M CANCELLATION- CROWN FLOUR LIMITED",198.402688333299,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0013","CRITICAL","ISSUE IS TOSSER ON TENTACLES",6.24881249992177,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0012","CRITICAL","AUTTOMATION OF NCS REST TO ALLOW TRANSACTION SIMULTANEOUSLY",893.168639166572,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0011","CRITICAL","Bodogwu not getting new duty",9.02893194439821,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/06/0010","CRITICAL","PRENEG REPORT",6.31289916671813,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/06/0009","CRITICAL","DISCREPANCY IN BREAKDOWN FROM TRADEX AND NAIRA ACCOUNT DEBIT ABUJA STEEL MILLS LIMITED",52.9788905555033,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/06/0008","CRITICAL","UNABLE TO APPROVE FORM A",46.2030125000747,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/11/06/0007","HIGH","ERROR HANDLING",50.8329230553936,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/10/06/0005","HIGH","COREBANKING CHALLENGE ON TENTACLES",1.42335083341459,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/06/0004","HIGH","SECURITY REGISTER - Q1 2025 INTERNAL VAPT",193.398204444442,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/10/06/0003","CRITICAL","FAILED TO IMPORT CUSTOME DUTY FOR A65",5.72278194443788,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0002","LOW","UNABLE TO TREAT CUSTOM DUTY",0.100096388894599,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0001","LOW","UNABLE TO CASH BACK UNCONFIRMED LC",329.948928333353,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/05/06/0002","CRITICAL","INCLUSION OF OTHER PORTS ON NCS REST",3.98202444455819,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0001","HIGH","FAILED FORM M REQUESTS ON KACHASI",7.69665166659979,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250029","HIGH","Unable to process form NXP",501.213551944471,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/TE/LIV/250001","HIGH","TENTACLES DOWNTIME",500.110310277727,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250028","CRITICAL","Issues with LC",45.2585669444525,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250027","HIGH","EMAIL ADDRESS REQUEST",1777.89389194432,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250026","CRITICAL","CHALLENGE WITH LC FLOWS",5.86325222218875,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250025","HIGH","SWIFT ERROR ON KACHASI",2.43987861124333,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250024","HIGH","URGENT FIXES ON TRADE X (Fund Type Drop Menu)",1394.83576250001,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250023","HIGH","UNABLE TO PRINT CUSTOM DUTY (b'ODOGWU)",2.86427194444695,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250022","HIGH","DISCREPANCY IN BREAKDOWN FROM TRADEX AND NAIRA ACCOUNT DEBIT",143.429532499867,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250021","HIGH","NO REPORT FOR 04-04-2025 on TRADEX",39.2713094443898,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250020","HIGH","TLS 1.2 Implementation",2068.53452388884,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250019","CRITICAL","UNABLE TO PAY FOR  eExcisePayment",1968.48800444452,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250018","HIGH","NOTIFICATIONS NOT GOING OUT OF TRADEX",2739.03964888898,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250016","LOW","FX Bids Batch Not Populating",147.985418333381,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250015","CRITICAL","ISSUE WITH LC AMENDMENT",1008.34571027773,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250014","CRITICAL","TSA PAYMENT FAILURE",99.8318258334766,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250013","LOW","DISCREPANCY IN BREAKDOWN FROM TRADEX AND NAIRA ACCOUNT",186.254793888889,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250012","MEDIUM","VIRAMSUN NIG LTD =====ACCOUNT NO. 3580283017",74.236337777751,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250011","HIGH","DISCREPANCY IN BREAKDOWN FROM TRADEX & NAIRA ACCOUNT DEBIT",3.94406861113384,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250010","CRITICAL","UNABLE TO COMPLETE PTA CREATION ON TRADEX",22.9054916667519,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250009","HIGH","ENQUIRY ON FX TRANSFER  AF20251427480",51.0612658333266,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250008","HIGH","PURCHASE OF FX ON FORM M NO. MF20250004233",93.1118361111148,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250007","CRITICAL","Transaction Not Flowing on TSA",867.164298888878,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250006","HIGH","ISSUES WITH ECD LODGEMENT",120.535228888853,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250005","HIGH","TSA Issue",4.5660402776557,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250004","HIGH","FAILED FORM M REQUESTS ON KACHASI",29.1840977778775,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250003","MEDIUM","ERRORS ON KACHASI FOR PTA/BTA PROCESSING",288.102313055657,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250002","MEDIUM","MISSING SWIFT MESSAGE - FCMB25LC00002",50.0251958331792,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250001","HIGH","Architecture Review for TradeX",458.001423055655,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/12/0076","CRITICAL","Create Idris Adisa ON ISura",0.919549722166266,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/12/0075","HIGH","Pre-Charges Not taken",816.242169722216,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/11/0074","HIGH","PENDING CUSTOM DUTY APPROVAL IFO 1023890781 ( 25423)",27.0630422221147,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/11/0073","CRITICAL","FAILED TRANSMISSION ON CUSTOM DUTY PAYMENT",46.1350302777719,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/11/0071","HIGH","REQUEST FOR PRE-NEGOTIATION BREAKDWON",27.1674658333068,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/06/11/0070","CRITICAL","CUSTOM DUTY PAYMENT YET TO SETTLED",21.4195383331971,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/11/0069","CRITICAL","KACHASI SWIFT MANAGER ERROR",15.5845111111994,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/11/0068","HIGH","UNABLE TO GENERATE RECEIPT ON TRADEX",30.3312477779109,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/10/0067","HIGH","Pending Custom Duty Payment",16.9225080554606,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/10/0065","HIGH","EXCESS FX PURCHASE IFO PIVOT INTEGRATED ENERGY SERVICES LIMITED  LC WITH MAY ADD CLAUSE",24.179055277782,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/14/10/0064","CRITICAL","CUSTOM TRANSACTIONS YET TO BE TRANSIMITED 09-10-2025",27.3766611110768,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/13/10/0063","CRITICAL","Finacle SSL Update",2.94053583336063,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/10/0062","HIGH","ROBUST INTERNATIONAL COMMODITIES LTD NXP XG202500214148606",68.9632677777554,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/10/0061","CRITICAL","LC Transaction Not Showing On Swift Outgoing Messages",6.9545630554785,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/08/10/0060","CRITICAL","TRANSMISSION OF FAILED CUSTOM DUTY PAYMENT",46.1104936109623,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/10/0023","CRITICAL","Unable to access the report",0.807398333447054,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/02/10/0059","CRITICAL","Workflow Errors",7.63467000005767,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/02/10/0058","HIGH","UNSETTLED CUSTOM DUTY",23.6643569443258,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/09/0057","CRITICAL","SERVICE DEGRATION ON KACHASI",3.30818527779775,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/09/0056","CRITICAL","Unable to launch Tradex URL",5.27577555557946,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/29/09/0021","HIGH","FAILED REQUESTS ON KACHASI FOR FORMS M CANCELLATION",212.178965555504,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/29/09/0055","HIGH","REPORT OF RECONCILIATION - OUTSTANDING TRADE OBLIGATION ON TAURUS OILA AND GAS LIMITED",70.4525322222034,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/09/0054","HIGH","PENDING CUSTOM DUTY APPROVAL IFO CHARDON GLOBAL SERVICES NIG",106.377771944564,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/09/0053","HIGH","SETTLEMENT ISSUE ON COLLECTION ACCOUNT",175.925950000004,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/09/0052","CRITICAL","CUSTOM DUTY PAYMENT:TAXES NOT TRANSMITTED",41.6313263888005,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/09/0051","HIGH","KACHASI POSTING ERROR FCMB25LC00172",192.42551999999,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/09/0019","HIGH","FX FUNDS TRANSFER- TRADE",3.26730694435537,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/09/0050","HIGH","REQUEST TO PURCHASE FX",20.0057597222622,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0049","CRITICAL","RE: FCMB NXP - NESS Payment  01-09-2025",109.262032500061,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0048","CRITICAL","TRANSMISSION OF FAILED CUSTOM DUTY PAYMENT",209.858126666746,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0047","HIGH","DOUBLE DEBIT OF CUSTOMERS FOR CUSTOM DUTY PAYMENT",116.323728333344,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/09/0046","HIGH","RE: DRAFT LC IRO MASTERSTROKES PACKAGES -- MF20250073374",19.835481944494,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/27/08/0045","HIGH","CANCELLED ASSESSMENTS",23.7785147221293,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/08/0044","HIGH","NXP Transaction not validating on the Portal",50.1819611111423,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/08/0043","CRITICAL","BACKEND CLOSURE OF THE LODGEMENT",168.636838333332,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/08/0042","HIGH","KACHASI ERROR ON LODGMENT",4.29336638882523,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/21/08/0041","CRITICAL","KACHASI SWIFT MANAGER ERROR",23.1656255556154,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/20/08/0012","HIGH","Form A Number Not Populated",46.1522213889984,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/20/08/0040","HIGH","Iintervention Account Error",26.5852658333606,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/15/08/0039","HIGH","Custom Duty Receipts Not Printing",5.13206388900289,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/08/0038","CRITICAL","CHALLENEG WITH FX BID",389.75715194433,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/08/0037","HIGH","Preneg Issue",4.3528783331858,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/06/08/0036","HIGH","FAILED CUSTOM DUTY PAYMENT",48.7945769444341,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/08/0035","CRITICAL","REQUEST FOR PRE-NEGOTIATION CHARGE BREAKDOWN MATCHING DEBIT PASSED TO CUSTOMER’S NAIRA ACCOUNT",51.0493272221647,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/08/0034","HIGH","FORM A VALIDATION",4.08397083333693,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/31/07/0033","HIGH","CUSTOM DUTY PAYMENT AUTHORIZATION FAILING",3.82183555554366,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/31/07/0032","HIGH","UNABLE TO FETCH FORM A NUMBER",26.6279769443208,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/28/07/0031","HIGH","UNABLE TO PROCESS BODOGWU CUSTOM DUTY""",78.6950405555544,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/07/0030","HIGH","REQUEST FOR FX PURCHASES",5.7871022222098,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/21/07/0029","HIGH","INVALID SDG ERROR ON CUSTOM DUTY PAYMENT",30.3772386111086,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/17/07/0028","HIGH","INVALID SDG ERROR ON CUSTOM DUTY PAYMENT",22.018705833354,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/17/07/0009","HIGH","NESS Fee",145.835056111158,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/07/0027","HIGH","FX Bid Request Issue",142.207920555607,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/07/0026","HIGH","User unable to approve custom duty",0.455137777898926,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/07/0025","HIGH","Unable to create intervention account",243.29809138889,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/07/0024","HIGH","ERROR ON TRADEX- PERFECT PACKAGING LTD-0728572011",52.9679644443677,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/08/07/0023","CRITICAL","ISSUE WITH TSA/ TAXES",353.517105833336,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/07/07/0022","HIGH","PRENEG CHALLENGE",210.692806666601,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/04/07/0021","HIGH","Challenge on Pre neg",0.778645833372138,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/01/07/0006","CRITICAL","DUPLICATE REMITTANCES FOR CUSTOM",73.0817133334349,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/07/0020","HIGH","PRE-NEGOTIATION CHARGE BREAKDOWN",987.014975277765,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/06/0019","CRITICAL","TSA ENCRYPTED REQ AND RESPONSE",1.1958586112014,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/06/0018","HIGH","Transaction DIDNt flow to swift",138.277369999909,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/25/06/0017","CRITICAL","Corebanking Service Is Not Coming Up",22.578882499889,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/06/0016","CRITICAL","OPEN SSL VULNERABILITY",4.48690472217277,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/20/06/0015","CRITICAL","ISSUE WITH TRANSMITTING TRANSACTION",118.093363611144,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/19/06/0014","HIGH","FORMS M CANCELLATION- CROWN FLOUR LIMITED",198.402688333299,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0013","CRITICAL","ISSUE IS TOSSER ON TENTACLES",6.24881249992177,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0012","CRITICAL","AUTTOMATION OF NCS REST TO ALLOW TRANSACTION SIMULTANEOUSLY",893.168639166572,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/16/06/0011","CRITICAL","Bodogwu not getting new duty",9.02893194439821,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/06/0010","CRITICAL","PRENEG REPORT",6.31289916671813,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/06/0009","CRITICAL","DISCREPANCY IN BREAKDOWN FROM TRADEX AND NAIRA ACCOUNT DEBIT ABUJA STEEL MILLS LIMITED",52.9788905555033,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/06/0008","CRITICAL","UNABLE TO APPROVE FORM A",46.2030125000747,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/11/06/0007","HIGH","ERROR HANDLING",50.8329230553936,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/10/06/0005","HIGH","COREBANKING CHALLENGE ON TENTACLES",1.42335083341459,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/06/0004","HIGH","SECURITY REGISTER - Q1 2025 INTERNAL VAPT",193.398204444442,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/10/06/0003","CRITICAL","FAILED TO IMPORT CUSTOME DUTY FOR A65",5.72278194443788,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0002","LOW","UNABLE TO TREAT CUSTOM DUTY",0.100096388894599,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0001","LOW","UNABLE TO CASH BACK UNCONFIRMED LC",329.948928333353,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/05/06/0002","CRITICAL","INCLUSION OF OTHER PORTS ON NCS REST",3.98202444455819,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/06/0001","HIGH","FAILED FORM M REQUESTS ON KACHASI",7.69665166659979,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250029","HIGH","Unable to process form NXP",501.213551944471,"Breached SLA"
"First  City Monument Bank","TENTACLES","FC/TE/LIV/250001","HIGH","TENTACLES DOWNTIME",500.110310277727,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250028","CRITICAL","Issues with LC",45.2585669444525,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250027","HIGH","EMAIL ADDRESS REQUEST",1777.89389194432,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250026","CRITICAL","CHALLENGE WITH LC FLOWS",5.86325222218875,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250025","HIGH","SWIFT ERROR ON KACHASI",2.43987861124333,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250024","HIGH","URGENT FIXES ON TRADE X (Fund Type Drop Menu)",1394.83576250001,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250023","HIGH","UNABLE TO PRINT CUSTOM DUTY (b'ODOGWU)",2.86427194444695,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250022","HIGH","DISCREPANCY IN BREAKDOWN FROM TRADEX AND NAIRA ACCOUNT DEBIT",143.429532499867,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250021","HIGH","NO REPORT FOR 04-04-2025 on TRADEX",39.2713094443898,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250020","HIGH","TLS 1.2 Implementation",2068.53452388884,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250019","CRITICAL","UNABLE TO PAY FOR  eExcisePayment",1968.48800444452,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250018","HIGH","NOTIFICATIONS NOT GOING OUT OF TRADEX",2739.03964888898,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250016","LOW","FX Bids Batch Not Populating",147.985418333381,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250015","CRITICAL","ISSUE WITH LC AMENDMENT",1008.34571027773,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/TR/LIV/250014","CRITICAL","TSA PAYMENT FAILURE",99.8318258334766,"Breached SLA"
